-0.013148 , 11.000000
-0.012087 , 12.000000
-0.011185 , 13.000000
-0.010412 , 14.000000
-0.009737 , 15.000000
-0.009143 , 16.000000
-0.008618 , 17.000000
-0.008154 , 18.000000
-0.007735 , 19.000000
-0.007356 , 20.000000
-0.007013 , 21.000000
-0.006701 , 22.000000
-0.006414 , 23.000000
-0.006152 , 24.000000
-0.005911 , 25.000000
-0.005688 , 26.000000
-0.005481 , 27.000000
-0.005288 , 28.000000
-0.005108 , 29.000000
-0.004940 , 30.000000
-0.004783 , 31.000000
-0.004636 , 32.000000
-0.004497 , 33.000000
-0.004367 , 34.000000
-0.004244 , 35.000000
-0.004129 , 36.000000
-0.004019 , 37.000000
-0.003915 , 38.000000
-0.003815 , 39.000000
-0.003721 , 40.000000
-0.011971 , 1.000000
-0.500001 , 2.000000
-0.214798 , 3.000000
-0.138093 , 1.000000
-0.066251 , 2.000000
-0.045031 , 3.000000
-0.011971 , 1.000000
-0.500001 , 2.000000
-0.214798 , 3.000000
-0.011971 , 1.000000
-0.500001 , 2.000000
-0.214798 , 3.000000
-0.138093 , 4.000000
-0.138093 , 1.000000
-0.066251 , 2.000000
-0.045031 , 3.000000
-0.034364 , 4.000000
-0.138093 , 1.000000
-0.066251 , 2.000000
-0.045031 , 3.000000
-0.034364 , 4.000000
-0.027857 , 5.000000
-0.023460 , 6.000000
-0.020262 , 7.000000
-0.017845 , 8.000000
-0.011971 , 1.000000
-0.500001 , 2.000000
-0.214798 , 3.000000
-0.138093 , 4.000000
-0.106253 , 5.000000
-0.087884 , 6.000000
-0.075521 , 7.000000
-0.066251 , 8.000000
